temperature,label
23.61417317,warm
7.068584562,cold
25.72390311,warm
24.50603413,warm
1.301836605,cold
8.382161561,cold
17.16861103,cool
16.99140253,cool
7.905230646,cold
23.88978729,warm
22.51473609,warm
18.05730868,cool
12.442085,cool
30.48707126,hot
36.55407113,hot
15.16438516,cool
13.87833083,cool
24.91207665,warm
16.4197062,cool
18.60602799,cool
27.39653152,warm
0.906439125,cold
33.18302325,hot
20.72680524,cool
15.88506855,cool
19.10765846,cool
19.62429355,cool
2.687986966,cold
34.94938227,hot
20.41325632,cool
24.4300213,warm
29.51549771,warm
9.788375424,cold
24.73471899,warm
17.32358909,cool
28.46770775,warm
-1.272274204,cold
19.009057,cool
13.97179344,cool
24.32262951,warm
24.70044187,warm
12.92374105,cool
12.87826136,cool
18.89334631,cool
11.03357773,cool
28.41983695,warm
16.307928,cool
-9.069882193,cold
16.25177943,cool
9.614561792,cold
3.687241845,cold
7.625733618,cold
21.09408472,warm
33.28640828,hot
23.13184474,warm
13.93496612,cool
24.55904195,warm
15.4090969,cool
13.05399631,cool
8.456373318,cold
2.481711932,cold
16.10076293,cool
21.5805349,warm
19.0337633,cool
15.84033072,cool
10.54253939,cool
26.08246192,warm
6.828680801,cold
27.76027914,warm
9.977829811,cold
12.47564763,cool
5.332148094,cold
14.98597853,cool
29.75312458,warm
25.15628088,warm
29.78422112,warm
25.22142546,warm
8.963301715,cold
16.69210776,cool
12.19800871,cool
33.30574904,hot
8.032113536,cold
28.93697689,warm
28.9295387,warm
38.29620202,hot
15.90313407,cool
27.1232216,warm
42.81651837,hot
13.82358323,cool
4.649597525,cold
1.199899661,cold
27.12712029,warm
1.168497919,cold
16.27680947,cool
24.37313187,warm
21.85175537,warm
24.25444864,warm
22.22289856,warm
32.78865813,hot
10.47683619,cool
13.23004862,cool
12.27340555,cool
28.30191812,warm
29.00398588,warm
24.51225319,warm
31.83493667,hot
8.219591326,cold
36.67224112,hot
35.23238622,hot
27.35621997,warm
37.81798909,hot
3.433767923,cold
14.75551864,cool
12.64696539,cool
27.21479324,warm
9.498592604,cold
27.57495149,warm
33.70536144,hot
26.952029,warm
22.83751024,warm
10.12126659,cool
11.53149034,cool
32.49618905,hot
27.79349004,warm
19.60980481,cool
15.82090454,cool
-0.258078731,cold
9.291475813,cold
39.11419087,hot
7.19544429,cold
21.89479821,warm
30.07443973,hot
7.45077332,cold
21.84710475,warm
29.37915538,warm
20.12499322,cool
48.68403056,hot
3.314007411,cold
30.5872853,hot
18.27198263,cool
27.71920155,warm
24.41307152,warm
12.66843803,cool
22.28996392,warm
1.420985486,cold
26.03247501,warm
22.98158466,warm
26.38660169,warm
30.58118325,hot
23.6761984,warm
21.4808942,warm
11.18931663,cool
12.87779236,cool
31.8673462,hot
34.36335406,hot
17.61889564,cool
20.46002747,cool
10.95385625,cool
31.72756845,hot
26.65416824,warm
39.41217436,hot
11.21676923,cool
16.21992101,cool
22.31445923,warm
26.46489538,warm
17.84332362,cool
11.2703891,cool
28.81407529,warm
27.21135363,warm
10.83725899,cool
33.55442801,hot
31.70198709,hot
21.34296497,warm
20.79597862,cool
25.54057771,warm
11.3829693,cool
20.30031479,cool
-1.523835446,cold
28.76455646,warm
4.385067776,cold
35.03419828,hot
16.69879906,cool
17.88333018,cool
13.72266094,cool
17.11961126,cool
34.18531345,hot
-4.878086565,cold
32.76965386,hot
23.38023481,warm
7.929783521,cold
9.24687607,cold
36.76393027,hot
10.5449312,cool
8.466494894,cold
31.37314542,hot
23.38552876,warm
10.62074423,cool
22.16624975,warm
9.742473164,cold
31.00821398,hot
30.61370965,hot
25.32006199,warm
23.61661061,warm
37.61188125,hot
19.99686327,cool
8.181258746,cold
24.49473913,warm
40.8604705,hot
9.852405068,cold
16.38537233,cool
24.16446038,warm
19.46095151,cool
10.1769642,cool
31.21857856,hot
43.20040722,hot
21.96131459,warm
10.9593171,cool
4.510394749,cold
22.57975981,warm
31.03877343,hot
24.75167746,warm
19.97596159,cool
14.10728348,cool
9.078363673,cold
28.34751326,warm
29.13771621,warm
4.542702133,cold
35.89838978,hot
25.74071221,warm
33.99594645,hot
6.578722515,cold
6.341758446,cold
18.5103069,cool
25.02784427,warm
37.96360823,hot
27.06078914,warm
17.57318723,cool
9.736307923,cold
32.30000573,hot
10.35294574,cool
36.28468555,hot
17.1561535,cool
35.90582073,hot
26.7893129,warm
18.63004511,cool
14.80603628,cool
16.59092123,cool
24.28316692,warm
20.77156496,cool
14.06188592,cool
18.3436859,cool
20.7857703,cool
-1.287340944,cold
24.58168115,warm
10.20278775,cool
8.466675968,cold
3.126556529,cold
2.061075021,cold
6.445524969,cold
12.90979042,cool
39.53259138,hot
14.74120324,cool
21.77750106,warm
24.00481387,warm
21.31065186,warm
19.22556539,cool
8.047062364,cold
34.50927548,hot
38.07196644,hot
3.173413059,cold
9.759714091,cold
17.20189658,cool
10.35462205,cool
25.05965553,warm
12.71727798,cool
41.65056068,hot
31.90548594,hot
22.12574031,warm
30.26986263,hot
31.05900424,hot
14.36052512,cool
11.83782755,cool
20.78143063,cool
28.61636124,warm
21.39060399,warm
4.230035178,cold
11.97175556,cool
19.26027136,cool
19.24334396,cool
39.72542177,hot
6.140120576,cold
25.05589242,warm
34.89113108,hot
42.71449745,hot
15.95602577,cool
24.91429453,warm
25.69760357,warm
21.95481732,warm
19.01154799,cool
24.3597539,warm
-5.322460852,cold
26.8206949,warm
21.26177904,warm
17.77525103,cool
40.46862196,hot
13.25065981,cool
15.96924011,cool
39.91553302,hot
11.67938695,cool
14.49884717,cool
18.52974577,cool
28.40734482,warm
22.07802507,warm
7.073746528,cold
14.67831437,cool
13.92645567,cool
19.22778955,cool
24.25843659,warm
24.18205756,warm
2.23988246,cold
30.63940988,hot
22.52568846,warm
33.84532048,hot
24.44198327,warm
31.01322958,hot
24.66545311,warm
33.46225756,hot
25.22250636,warm
19.02084754,cool
42.7243472,hot
28.89037122,warm
25.73744421,warm
7.236955835,cold
7.116923825,cold
22.92715482,warm
21.45521198,warm
13.85877435,cool
21.409827,warm
35.88626928,hot
26.95402475,warm
8.589914902,cold
18.88491173,cool
11.95033519,cool
16.12300084,cool
15.86384334,cool
15.22354417,cool
7.44864628,cold
18.72345318,cool
14.39392363,cool
-9.2944869,cold
40.52972025,hot
30.88769654,hot
16.23699275,cool
20.1881905,cool
8.283456527,cold
36.95722878,hot
38.97288695,hot
21.56693728,warm
30.23530644,hot
21.75286779,warm
6.632745611,cold
15.88176631,cool
21.31927967,warm
15.45452281,cool
17.81346723,cool
19.08600442,cool
19.19121502,cool
20.5225849,cool
9.393949336,cold
12.82983851,cool
7.154157343,cold
29.7781555,warm
-1.056469418,cold
31.53590343,hot
33.86349397,hot
16.97819413,cool
-6.031370878,cold
16.38689438,cool
19.35815839,cool
9.894017801,cold
14.84781606,cool
35.30195199,hot
26.64927162,warm
10.75435886,cool
4.024008304,cold
16.72982682,cool
17.86543221,cool
24.96199187,warm
14.64683287,cool
25.11499575,warm
39.3515404,hot
28.15501022,warm
19.51911493,cool
18.16849529,cool
16.43326866,cool
31.80640912,hot
13.72686554,cool
20.45222709,cool
20.51197902,cool
14.98215807,cool
6.275344521,cold
23.22974504,warm
19.38996028,cool
25.00240469,warm
14.66399694,cool
32.20821299,hot
11.23226219,cool
37.12040284,hot
2.523634902,cold
24.34770065,warm
24.75430683,warm
12.04442932,cool
24.24393938,warm
32.7951867,hot
-2.168188394,cold
25.02744807,warm
-4.932708203,cold
10.34335196,cool
36.29166365,hot
14.18217967,cool
8.261200356,cold
18.02062271,cool
40.67906338,hot
1.683177528,cold
9.486900884,cold
34.97431683,hot
38.57702344,hot
18.96568776,cool
7.609472975,cold
40.95843502,hot
35.94442392,hot
26.78946988,warm
11.87597651,cool
19.50970659,cool
18.39639919,cool
23.30851305,warm
34.51001438,hot
28.79417041,warm
9.22623923,cold
33.7649645,hot
23.1313214,warm
26.87065796,warm
34.66540859,hot
8.884197505,cold
19.64174421,cool
14.68545449,cool
4.321405746,cold
23.46709978,warm
45.11556552,hot
1.599222555,cold
19.67719389,cool
26.40542935,warm
21.23078202,warm
18.86871947,cool
7.007836366,cold
22.32786743,warm
12.43236023,cool
-1.89921705,cold
31.94592221,hot
29.5838582,warm
20.51660977,cool
22.29074688,warm
30.74318013,hot
22.24339657,warm
29.04017555,warm
17.02517799,cool
33.11983739,hot
23.20785726,warm
21.94051944,warm
7.299389113,cold
22.86955854,warm
11.68045083,cool
13.61717273,cool
11.84624372,cool
9.337650681,cold
41.24771403,hot
33.31339062,hot
39.20367502,hot
7.771049804,cold
20.7125375,cool
7.064923748,cold
13.04305123,cool
10.81873017,cool
32.39584006,hot
16.03770322,cool
30.68379334,hot
26.0412089,warm
43.03638752,hot
5.205557769,cold
32.5923324,hot
31.4644087,hot
10.26621162,cool
30.07133336,hot
23.36144963,warm
17.7252374,cool
11.76064513,cool
12.80890549,cool
40.49812096,hot
20.00682819,cool
27.82130002,warm
12.09100618,cool
12.20147054,cool
30.81984809,hot
6.504237884,cold
15.84786232,cool
20.34027411,cool
21.11372602,warm
18.20906715,cool
23.95819781,warm
26.92855756,warm
27.34637545,warm
10.14196191,cool
17.15844902,cool
31.94762862,hot
28.94647188,warm
6.271405485,cold
23.514799,warm
0.217747506,cold
20.46934902,cool
38.97767017,hot
10.52107283,cool
11.65676955,cool
27.64029782,warm
4.571984848,cold
13.6724497,cool
25.96441138,warm
13.65714152,cool
17.64030013,cool
27.4418571,warm
24.21546084,warm
22.66818396,warm
16.60877721,cool
23.70061115,warm
18.7626732,cool
24.5780561,warm
15.03067975,cool
18.17431026,cool
10.10042207,cool
19.6499239,cool
11.88999136,cool
8.859535498,cold
22.58661148,warm
22.12739776,warm
27.82873735,warm
15.6887443,cool
24.08052847,warm
25.50797572,warm
24.44773808,warm
11.74346317,cool
21.49363482,warm
23.64140296,warm
20.07178467,cool
-0.864776584,cold
21.60489624,warm
42.12531039,hot
16.39960731,cool
12.71922902,cool
23.7334856,warm
23.1237821,warm
31.92735165,hot
7.421318441,cold
27.31380253,warm
25.90422061,warm
18.57853463,cool
23.38687318,warm
30.29457482,hot
28.7231538,warm
8.569806879,cold
28.20158187,warm
19.35311395,cool
20.72874098,cool
20.73196991,cool
18.49757011,cool
31.91707497,hot
19.1628204,cool
8.804538716,cold
16.06470144,cool
21.78694717,warm
32.29214784,hot
26.03094685,warm
11.49464721,cool
44.85189917,hot
22.64775311,warm
32.75390738,hot
18.48285566,cool
25.33359245,warm
28.39468505,warm
32.18194712,hot
30.57368305,hot
28.72197,warm
16.84913269,cool
14.28253958,cool
23.3260751,warm
29.33128072,warm
17.77279299,cool
30.65171966,hot
34.52616745,hot
10.83679081,cool
11.63079296,cool
18.59624941,cool
23.07612668,warm
14.75432986,cool
33.52202679,hot
24.24066862,warm
20.39447048,cool
5.640904761,cold
6.841841836,cold
22.8100925,warm
-1.325956262,cold
30.1263741,hot
18.41846156,cool
52.4309297,hot
43.07916251,hot
18.18550931,cool
18.93662997,cool
29.95581514,warm
37.0317261,hot
3.619709426,cold
2.136245346,cold
13.77965194,cool
25.82737583,warm
24.96873591,warm
30.69771455,hot
8.003024716,cold
-3.16143863,cold
28.58014195,warm
11.71803727,cool
-0.184878644,cold
21.45063746,warm
27.93175688,warm
18.77942868,cool
15.42151614,cool
18.40637768,cool
16.29417238,cool
6.519528881,cold
12.85319323,cool
25.21279905,warm
23.21678541,warm
21.68059806,warm
10.04851518,cool
18.18496838,cool
-1.770650464,cold
21.78476664,warm
34.28857708,hot
5.25867868,cold
14.14072327,cool
23.29106779,warm
32.52842634,hot
15.51775384,cool
13.07749671,cool
0.310768576,cold
21.03438129,warm
40.4207604,hot
22.77358462,warm
19.77721021,cool
23.22082311,warm
19.88907996,cool
11.86985628,cool
28.23279916,warm
22.25761523,warm
20.17613252,cool
10.24633973,cool
33.03507932,hot
26.64702745,warm
14.47079163,cool
30.01824854,hot
15.02429162,cool
12.17996507,cool
12.40296883,cool
2.289314469,cold
24.7154238,warm
1.688551217,cold
7.715561687,cold
-0.755880091,cold
19.13930307,cool
18.4967954,cool
16.73303787,cool
9.574223053,cold
8.277662466,cold
24.64369864,warm
14.49448068,cool
23.16358322,warm
11.14751314,cool
21.81062743,warm
33.03278037,hot
25.861658,warm
15.87586182,cool
22.5719897,warm
17.59334825,cool
20.07880185,cool
16.74388948,cool
18.35664794,cool
22.12093353,warm
10.066413,cool
9.84121173,cold
6.114574462,cold
3.997288955,cold
7.827173078,cold
21.59462507,warm
11.07212485,cool
25.13614464,warm
20.34713749,cool
0.314957866,cold
26.54975584,warm
28.10798646,warm
10.06137325,cool
24.20191543,warm
11.43501763,cool
20.97670377,cool
7.35501593,cold
2.068935475,cold
16.1718281,cool
18.76271054,cool
16.02320306,cool
8.159694418,cold
16.00100938,cool
22.69294753,warm
19.5510697,cool
21.82501031,warm
13.298848,cool
31.71717915,hot
8.238266634,cold
24.87560297,warm
31.81891093,hot
24.80908093,warm
17.97475773,cool
14.71702953,cool
30.36087651,hot
5.770250747,cold
10.2987574,cool
16.02442235,cool
32.37653758,hot
23.79767636,warm
10.31954241,cool
16.89692295,cool
13.85676856,cool
12.90211008,cool
29.78889559,warm
6.282568707,cold
36.08780856,hot
28.2822969,warm
30.90861671,hot
15.37060488,cool
18.50059281,cool
5.668481855,cold
14.75337593,cool
24.93654848,warm
32.96063062,hot
8.928431832,cold
16.34494063,cool
18.4870078,cool
6.042107978,cold
25.91349242,warm
12.76009668,cool
18.04609649,cool
15.48050628,cool
12.10661494,cool
19.92955015,cool
17.84390421,cool
16.28142118,cool
12.71538378,cool
23.19524671,warm
36.53617268,hot
21.39887233,warm
29.96118215,warm
6.097780748,cold
21.57761439,warm
9.02631681,cold
5.230750725,cold
12.60628593,cool
31.91899334,hot
29.50015829,warm
22.43004722,warm
4.672994401,cold
18.03719349,cool
23.01700009,warm
21.7553623,warm
1.562064165,cold
11.09682152,cool
19.35922236,cool
25.3629091,warm
-1.961278211,cold
18.37876025,cool
21.4304877,warm
28.49611989,warm
26.92857584,warm
25.82571319,warm
12.00059493,cool
0.919978629,cold
16.06947243,cool
30.01631825,hot
33.93454528,hot
27.10549102,warm
24.29340823,warm
23.79639648,warm
14.43881253,cool
18.69939706,cool
36.69069526,hot
10.57441994,cool
36.14778791,hot
16.77971846,cool
33.25432109,hot
5.931849905,cold
25.85904201,warm
12.63229864,cool
5.847328081,cold
22.18534042,warm
30.09471789,hot
11.55058561,cool
5.009840395,cold
19.08155236,cool
19.12564671,cool
25.48319628,warm
29.49594571,warm
19.40584819,cool
38.55503315,hot
22.24234745,warm
16.53573494,cool
3.884326409,cold
17.3734048,cool
16.63613055,cool
29.60304796,warm
24.62483624,warm
8.206308784,cold
21.72254386,warm
26.71531172,warm
35.28031359,hot
28.87503967,warm
27.60846654,warm
20.60085995,cool
23.88312005,warm
32.49504901,hot
6.672226025,cold
16.50560673,cool
12.27431251,cool
23.79153119,warm
32.30222176,hot
14.03025713,cool
-3.903043675,cold
15.87779255,cool
29.13473732,warm
25.37629903,warm
24.28186248,warm
17.20006698,cool
7.209692638,cold
25.15294322,warm
11.6571819,cool
41.84096733,hot
25.70507208,warm
14.19351697,cool
13.88614753,cool
19.07055793,cool
17.60498078,cool
31.16833776,hot
21.8641617,warm
12.68368261,cool
38.90440685,hot
20.49308332,cool
27.68839676,warm
13.91773493,cool
23.63115628,warm
23.11109991,warm
1.103507079,cold
40.1527511,hot
32.90644461,hot
16.02804684,cool
8.977302595,cold
23.47561614,warm
20.86697699,cool
23.55668949,warm
21.91577396,warm
25.06240989,warm
34.47305699,hot
25.68103205,warm
9.503445011,cold
33.62562853,hot
36.40614563,hot
51.52056735,hot
8.765059668,cold
22.42882013,warm
-0.820987032,cold
25.53149156,warm
14.51799702,cool
39.23445795,hot
12.2538503,cool
3.10816962,cold
15.28736259,cool
0.245122288,cold
27.51099455,warm
-0.650830463,cold
20.28457581,cool
-0.778118199,cold
16.79702195,cool
36.43378156,hot
23.60647891,warm
11.36506395,cool
19.68796511,cool
20.18016872,cool
24.72630346,warm
6.331416367,cold
25.92567274,warm
-7.043916316,cold
13.70115448,cool
15.11726158,cool
26.33326826,warm
20.22630853,cool
5.944369461,cold
10.15006874,cool
21.9868001,warm
19.20932658,cool
14.2087589,cool
15.1916621,cool
26.96167997,warm
14.82307427,cool
19.11908756,cool
41.69936588,hot
5.763173631,cold
1.481572684,cold
27.83589665,warm
13.21356939,cool
16.81762472,cool
12.18843622,cool
17.40199859,cool
35.98538112,hot
28.02128459,warm
28.62223512,warm
5.837729442,cold
8.488462634,cold
-8.390786595,cold
11.90619179,cool
29.56703186,warm
25.16946516,warm
17.78486737,cool
19.77699716,cool
13.11114457,cool
22.04758882,warm
27.65878279,warm
3.841132126,cold
22.99647688,warm
29.32434871,warm
15.84899711,cool
27.00700612,warm
48.14654444,hot
18.95657207,cool
23.9330705,warm
12.61942916,cool
21.81251163,warm
24.60271625,warm
21.9484234,warm
9.803046803,cold
22.06361771,warm
34.62195939,hot
24.48635765,warm
29.61987189,warm
17.6298803,cool
27.49900239,warm
22.79267838,warm
10.4908927,cool
23.18521005,warm
10.08303337,cool
13.67119725,cool
21.89328307,warm
22.97244273,warm
8.107675349,cold
30.53985771,hot
25.72006278,warm
12.95271564,cool
4.624152036,cold
18.55095421,cool
15.54056286,cool
21.13140457,warm
16.36883339,cool
-0.074568607,cold
16.11653062,cool
16.94380889,cool
26.33661025,warm
13.01800325,cool
36.78674673,hot
0.883594493,cold
33.11167498,hot
17.75681029,cool
28.59584872,warm
20.79801484,cool
31.39555536,hot
16.12638035,cool
9.013795748,cold
34.20504287,hot
18.86519354,cool
22.21558474,warm
32.34751914,hot
9.680447579,cold
25.95490898,warm
14.10105244,cool
18.67830644,cool
20.72278965,cool
4.997781386,cold
12.21162957,cool
33.51072892,hot
28.86191189,warm
19.37360423,cool
22.43123459,warm
17.05757494,cool
33.56583386,hot
17.99647422,cool
22.31842092,warm
31.46030144,hot
12.22628515,cool
35.58789184,hot
4.695385903,cold
36.29642131,hot
16.27324416,cool
17.57301252,cool
1.099898288,cold
15.45205283,cool
9.60193469,cold
13.92353655,cool
18.62689034,cool
29.57791614,warm
22.07603351,warm
23.07676653,warm
9.044806112,cold
11.1924591,cool
37.98725018,hot
12.64798965,cool
36.56208252,hot
17.56938801,cool
20.02287936,cool
30.7036516,hot
32.71892422,hot
18.8918744,cool
16.11756946,cool
19.44079551,cool
23.37957528,warm
28.91303687,warm
20.04229859,cool
26.18886298,warm
36.38359732,hot
23.81309612,warm
23.11652856,warm
4.810891749,cold
-6.307301368,cold
23.88375729,warm
19.05175769,cool
14.85217325,cool
22.43530204,warm
19.39596271,cool
31.27780251,hot
20.86110868,cool
12.53076715,cool
29.90166239,warm
17.82868925,cool
25.26536684,warm
15.22589294,cool
13.50173115,cool
20.8416823,cool
20.12828644,cool
24.79827035,warm
17.31354247,cool
1.636402162,cold
15.67226116,cool
27.93818467,warm
17.02623921,cool
17.53616597,cool
29.86376506,warm
12.88026773,cool
4.571967818,cold
18.3936888,cool
15.15826049,cool
10.3375368,cool
18.24621544,cool
24.91505647,warm
19.90711438,cool
23.06981073,warm
38.13407699,hot
16.57121138,cool
22.78348635,warm
14.90786637,cool
11.5364028,cool
14.15092347,cool
15.21241428,cool
23.59475798,warm
43.49075787,hot
12.83956564,cool
15.83374694,cool
19.36876987,cool
23.95798849,warm
22.63550812,warm
32.84095794,hot
-4.263920705,cold
-3.869298702,cold
15.04121828,cool
30.97300188,hot
4.343519684,cold
-10.0763234,cold
25.71179406,warm
22.43657224,warm
9.097915932,cold
10.14460399,cool
10.3025628,cool
21.10535317,warm
13.73684724,cool
24.94063919,warm
-8.546266629,cold
11.43148135,cool
8.739460391,cold
17.43659322,cool
14.61952242,cool
27.9784378,warm
1.406632283,cold
20.45491476,cool
25.58336423,warm
38.56647437,hot
15.18234029,cool
23.24458604,warm
1.961372074,cold
-3.919562043,cold
28.44774376,warm
19.94439706,cool
31.7851269,hot
6.26597111,cold
25.1990214,warm
38.68817841,hot
24.19705608,warm
22.76581506,warm
20.08556081,cool
4.291185429,cold
33.55572936,hot
13.8914236,cool
25.04483256,warm
4.369656934,cold
8.205403355,cold
34.35087399,hot
16.52697711,cool
34.53275476,hot
19.21769341,cool
1.58102227,cold
28.920676,warm
14.10107682,cool
26.98688814,warm
20.25210868,cool
4.568817721,cold
21.64294765,warm
41.96223142,hot
24.92986459,warm
19.42482247,cool
30.75343402,hot
22.10668465,warm
22.0953423,warm
9.083748278,cold
22.33848026,warm
30.35443416,hot
11.63937848,cool
34.24495821,hot
19.08293976,cool
11.12230488,cool
29.97632077,warm
17.13205764,cool
27.59514887,warm
17.08241368,cool
19.40173856,cool
24.93560204,warm
22.90897058,warm
0.044682195,cold
8.787562599,cold
29.29409985,warm
18.67863411,cool
14.76268697,cool
6.414259847,cold
9.202636787,cold
-0.2179864,cold
18.98719281,cool
14.01562419,cool
10.33412109,cool
19.31876575,cool
23.63970631,warm
40.93197932,hot
4.881165804,cold
31.59381043,hot
29.73101561,warm
12.20907261,cool
22.03235955,warm
15.42366751,cool
21.8568858,warm
35.09131013,hot
26.05606233,warm
25.08608373,warm
15.6969068,cool
5.159433351,cold
17.91531789,cool
32.06608155,hot
4.728321434,cold
9.449106318,cold
21.26267736,warm
10.15345215,cool
12.07476553,cool
15.76401418,cool
6.343825958,cold
10.25878154,cool
27.03427917,warm
6.926302178,cold
4.021278655,cold
13.6997502,cool
27.31955503,warm
18.03078192,cool
15.35418922,cool
20.44358798,cool
2.542925671,cold
24.94705654,warm
23.83435031,warm
15.90691526,cool
30.05924512,hot
8.72503901,cold
31.27908993,hot
21.54493666,warm
16.6344741,cool
19.80126365,cool
18.92735234,cool
32.20282896,hot
9.233208725,cold
12.37480761,cool
30.36302892,hot
14.04465065,cool
29.00533077,warm
36.99435983,hot
15.98204973,cool
26.81362327,warm
8.463077187,cold
27.54733298,warm
21.99423986,warm
24.73038282,warm
13.54427928,cool
3.389165844,cold
25.03252065,warm
-0.634031525,cold
16.82649508,cool
29.41181866,warm
21.91897736,warm
39.48342645,hot
30.25109153,hot
13.46101612,cool
20.2731338,cool
19.52629297,cool
4.178232367,cold
10.59601084,cool
14.39239093,cool
-0.362205029,cold
20.47493468,cool
17.50928155,cool
3.271060987,cold
24.04212865,warm
27.15872745,warm
22.27034479,warm
16.75931825,cool
25.91442152,warm
26.8022036,warm
23.0740357,warm
11.7538775,cool
22.76600766,warm
31.95480651,hot
14.03370941,cool
40.97939339,hot
14.74369066,cool
20.32407013,cool
13.27514404,cool
22.23270836,warm
2.577783074,cold
14.53958201,cool
9.078787997,cold
21.35338348,warm
29.94447376,warm
26.46006187,warm
-3.716593609,cold
40.42069653,hot
22.95279941,warm
12.2350086,cool
21.57127919,warm
21.76189823,warm
13.33151283,cool
21.97916667,warm
13.92527712,cool
15.95638007,cool
13.13720864,cool
5.673287103,cold
21.4583647,warm
25.85299437,warm
25.14883596,warm
28.19925253,warm
23.2434021,warm
14.67274502,cool
28.39663864,warm
6.424824602,cold
10.99328617,cool
10.35799929,cool
30.80056059,hot
29.42788514,warm
24.87305237,warm
30.71929865,hot
11.20717218,cool
23.4859512,warm
18.74825572,cool
28.46882104,warm
18.84775767,cool
16.15057112,cool
25.40908519,warm
28.76169167,warm
13.31654805,cool
19.38924329,cool
9.415593664,cold
-4.980610175,cold
22.00459631,warm
26.08905356,warm
22.62066809,warm
0.504382822,cold
16.4915057,cool
-2.183477601,cold
33.69701108,hot
9.139454179,cold
32.55403609,hot
29.45869644,warm
10.99409647,cool
8.672150487,cold
23.50370216,warm
11.55675963,cool
21.02484642,warm
15.17172409,cool
2.188415855,cold
-2.304680191,cold
22.26684248,warm
14.38442254,cool
14.46910183,cool
26.95863839,warm
31.73442277,hot
17.27455279,cool
16.59401293,cool
25.00143033,warm
6.430644303,cold
22.23153055,warm
25.51885972,warm
26.80230208,warm
0.632472975,cold
12.3864473,cool
11.21736747,cool
20.99886954,cool
24.8074458,warm
34.96710407,hot
15.0503452,cool
15.02427502,cool
31.49672019,hot
22.96576939,warm
32.67651511,hot
22.88728003,warm
8.428833813,cold
6.668716452,cold
4.484877509,cold
26.62051835,warm
31.88596823,hot
38.49362141,hot
28.43105332,warm
31.62838578,hot
14.19983667,cool
8.435841833,cold
28.50079332,warm
24.17680752,warm
21.07444374,warm
23.87371481,warm
23.23185482,warm
32.8381686,hot
32.94985585,hot
25.44220352,warm
28.45802873,warm
25.14062552,warm
15.38830268,cool
27.56564675,warm
6.055049311,cold
30.53891552,hot
8.054770602,cold
22.85803287,warm
11.54846042,cool
25.53388983,warm
19.66074774,cool
4.052440418,cold
24.20699631,warm
14.22079223,cool
28.81146721,warm
20.01325689,cool
23.95420985,warm
10.42431045,cool
14.10667769,cool
15.41361364,cool
28.5670248,warm
36.77377088,hot
11.94828248,cool
30.76848145,hot
-1.696774177,cold
8.058105989,cold
10.41221544,cool
6.474913106,cold
4.164116102,cold
24.12998912,warm
17.85932302,cool
23.79405398,warm
26.90472686,warm
22.65616993,warm
26.57763176,warm
19.30467714,cool
8.130066117,cold
30.57814181,hot
14.10887867,cool
10.64403701,cool
18.22082124,cool
10.87189081,cool
15.82569618,cool
23.44053922,warm
23.48341739,warm
11.02169934,cool
15.12294627,cool
30.74333005,hot
24.96400118,warm
40.75065039,hot
31.80128174,hot
31.44293069,hot
6.121314495,cold
27.63860352,warm
19.46893198,cool
14.49018196,cool
21.68015341,warm
29.45211535,warm
25.00831591,warm
11.21526199,cool
27.42458914,warm
13.62412458,cool
22.16683119,warm
16.96649933,cool
17.81133748,cool
27.66242975,warm
9.598062802,cold
39.45195074,hot
1.789139307,cold
14.02332317,cool
23.7021189,warm
25.84314166,warm
18.99524279,cool
19.42609297,cool
24.10550085,warm
17.68930523,cool
33.93181258,hot
28.39349114,warm
28.72824351,warm
10.33843277,cool
19.20611576,cool
16.99534051,cool
9.943986243,cold
23.60164184,warm
14.62354242,cool
26.5540383,warm
9.298084371,cold
37.19040613,hot
11.03667341,cool
22.19302337,warm
27.9185931,warm
14.2935957,cool
28.52468643,warm
7.708164022,cold
34.52117699,hot
20.14149265,cool
14.03588592,cool
17.00818228,cool
28.08919269,warm
14.15544708,cool
12.50642311,cool
17.78463402,cool
8.230378872,cold
38.20543908,hot
14.33605409,cool
28.31616786,warm
22.09470084,warm
10.1546595,cool
19.94045291,cool
27.84002779,warm
18.11738665,cool
31.93112946,hot
30.21515393,hot
29.18914855,warm
15.40343228,cool
9.201575522,cold
13.86412395,cool
21.96240941,warm
25.45786714,warm
-1.715714048,cold
19.91886798,cool
21.58089225,warm
17.22455744,cool
32.91273839,hot
24.21780074,warm
33.10191908,hot
17.8403948,cool
29.37477493,warm
36.35066395,hot
33.11693449,hot
9.078584066,cold
17.46323922,cool
16.54835295,cool
24.89254535,warm
26.86353555,warm
11.61107326,cool
20.67838514,cool
-0.199273322,cold
34.41945006,hot
14.87625759,cool
20.5586394,cool
16.90350286,cool
31.46027575,hot
-8.375064414,cold
19.83389658,cool
18.94181243,cool
15.46363612,cool
37.26226546,hot
11.12670541,cool
27.71796177,warm
23.56252789,warm
32.61519253,hot
13.32810915,cool
12.67031101,cool
30.96069907,hot
24.25321308,warm
4.550626533,cold
14.60694986,cool
23.86382654,warm
28.37764222,warm
13.20769347,cool
-9.142559898,cold
25.23223186,warm
7.796793101,cold
-0.173387981,cold
-8.32325925,cold
28.1398086,warm
21.2861745,warm
17.74343619,cool
33.89024363,hot
26.37324683,warm
36.16300043,hot
6.072645278,cold
19.65449376,cool
3.832866251,cold
17.70617668,cool
17.51384146,cool
26.26613637,warm
20.45563881,cool
26.23407138,warm
27.03440133,warm
